Wavelength,Intensity
380,0.013676902664884447
381,0.023407039550640656
382,0.032444203311387323
383,0.0
384,0.003868898926294877
385,0.0
386,0.0
387,0.0
388,0.02677611769964426
389,0.0
390,0.006013853063587003
391,0.002836378906612446
392,0.0037337307096951167
393,0.0054209936005835185
394,0.030886356891299704
395,0.0
396,0.02080645094199561
397,0.0
398,0.0
399,0.031629166776605655
400,0.012691112413290781
401,0.05830175542827993
402,0.014189439000245144
403,0.0
404,0.003218389599351762
405,0.0
406,0.015378518017657819
407,0.0
408,0.037906858409359714
409,0.0
410,0.0
411,0.0
412,0.008088210787730084
413,0.027365900576587814
414,0.0
415,0.0
416,0.020534767184905402
417,0.009040603873942423
418,0.0
419,0.0
420,0.0
421,0.0
422,0.008977526118062226
423,0.0070660101260213715
424,0.03592184461791277
425,0.012140005006795627
426,0.0
427,0.039732156490788026
428,0.0
429,0.021657428699692474
430,0.056260115113014146
431,0.031565923746773264
432,0.034453486919232404
433,0.018999469002013752
434,0.0
435,0.0
436,0.0
437,0.015784882414435732
438,0.0
439,0.0
440,0.0
441,0.0
442,0.01436347476061501
443,0.0
444,0.03282592299229902
445,0.0
446,0.0
447,0.0
448,0.0
449,0.004322047899994937
450,0.0
451,0.011814292290081747
452,0.012136054037190591
453,0.0
454,0.022971702808781854
455,0.0
456,0.0
457,0.04197933901670729
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.013852846073284821
464,0.019738173615094886
465,0.0
466,0.0
467,0.00500348243769709
468,0.010437767205334163
469,0.0
470,0.010656009108699398
471,0.0
472,0.0
473,0.0
474,0.020491795672020793
475,0.017763402084506753
476,0.0
477,0.00968651085505854
478,0.0
479,0.0
480,0.0
481,0.016556308128871707
482,0.0
483,0.0
484,0.011853861456467068
485,0.01678470076897949
486,0.005046207908933067
487,0.012560193292706568
488,0.0
489,0.021602760854930514
490,0.04384393534182883
491,0.012836921178805041
492,0.0
493,0.0
494,0.0023285668508857657
495,0.039302877313179795
496,0.0
497,0.0
498,0.001179073676906323
499,0.042228096579799985
500,0.0
