Wavelength,Intensity
380,0.05925160367533633
381,0.008116721878134166
382,0.006877723118524966
383,0.029695599078043353
384,0.020973596977456654
385,0.03352745811971066
386,0.01108476559042096
387,0.0
388,0.034199637417732145
389,0.03789101777472899
390,0.023724654357838486
391,0.019544136408393677
392,0.02841307679301735
393,0.021540745774585226
394,0.05607864038204832
395,0.04705892586486735
396,0.024904784175360975
397,0.019068759844220778
398,0.030128726922244956
399,0.024483401767132082
400,0.02970276711473551
401,0.022193322586603673
402,0.05879734722857223
403,0.07810234732213739
404,0.038744055914072255
405,0.08385063386117844
406,0.04805905873563669
407,0.058485324759727966
408,0.038956462970139105
409,0.05441240889302646
410,0.05267753107926904
411,0.07412054061124339
412,0.07561214955280648
413,0.04095489525425351
414,0.10060231065760383
415,0.08279213811013446
416,0.07810110870855534
417,0.09994370352779432
418,0.07199295863315969
419,0.08019842282211169
420,0.0870318945239604
421,0.12128972092845638
422,0.0630309892518294
423,0.10959450513089886
424,0.10798527294507079
425,0.08233088986382427
426,0.12827320964547162
427,0.156606551416986
428,0.12158026003444922
429,0.1309527120906278
430,0.09806650462975694
431,0.12022302008958156
432,0.1520964492473531
433,0.17555791043199848
434,0.13567658109035172
435,0.17960706181783248
436,0.13766970891201552
437,0.14576273775744483
438,0.12898159194152448
439,0.1568828615468561
440,0.19144985983517854
441,0.20065356001162055
442,0.17873099572154796
443,0.1907182110522611
444,0.1654242362553896
445,0.20445788081223934
446,0.19981073030014354
447,0.22095012155096203
448,0.2622324446436118
449,0.22493890022291416
450,0.21220109770398254
451,0.23232860276291867
452,0.22822275565594327
453,0.25766955844732053
454,0.2524857272596672
455,0.23012634419660916
456,0.2466028551965319
457,0.2564913949995964
458,0.2918267372788551
459,0.2518755279588089
460,0.2809058235480684
461,0.30531750045605727
462,0.3077455733066764
463,0.3265299714065973
464,0.30545266490948253
465,0.3399238500312587
466,0.3601657397757008
467,0.37427025644330625
468,0.35353257982642977
469,0.3872929358131869
470,0.4131833235248003
471,0.36369134184078644
472,0.40061255014060076
473,0.38594338788237237
474,0.44305133250833806
475,0.4507534809190766
476,0.43029217648270995
477,0.47216930437584337
478,0.4874879538018686
479,0.4507880856458405
480,0.48361831015275514
481,0.4609170489331832
482,0.49330161830473057
483,0.48370451936033276
484,0.5184467456440295
485,0.5414563813031188
486,0.5630071446512662
487,0.5676183698183843
488,0.5331908142467092
489,0.5725805485951596
490,0.5984794007318237
491,0.599392298584502
492,0.5985292192772083
493,0.6012182230667668
494,0.6396868329899675
495,0.6153105161975359
