Wavelength,Intensity
380,0.004311976801617255
381,0.0003076159280464534
382,0.0
383,0.0
384,0.010195308321544848
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0042780966043477146
392,0.0038520150687154277
393,0.0
394,0.0046599932782416115
395,0.009265551010167974
396,0.0
397,0.020938907323321536
398,0.0
399,0.0
400,0.0
401,0.004555631971202281
402,0.017695803724587372
403,0.0
404,0.0
405,0.018046393032562613
406,0.0
407,0.0
408,0.0
409,0.012150467273078905
410,0.00727927527992383
411,0.052237198141806725
412,0.01267568841760777
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.021970933724811615
420,0.021222761646991755
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.019799151966667414
429,0.012852437179595642
430,0.0
431,0.0030818303756206303
432,0.003053890384844648
433,0.0
434,0.0
435,0.007341085849486095
436,0.0
437,0.006297324883973368
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.04174878604043025
444,0.0
445,0.032528631539254185
446,0.020808997483207196
447,0.0
448,0.0030988226154126837
449,0.009898817303441429
450,0.0
451,0.02133861961710785
452,0.0
453,0.0
454,0.03202527027850981
455,0.0
456,0.0
457,0.015201526224562233
458,0.0
459,0.0
460,0.009111609371152816
461,0.006355737067692507
462,0.03886542527139081
463,0.004845998266300815
464,0.008658230420501683
465,0.02036578207720331
466,0.013849275139637525
467,0.010311830946817343
468,0.028201017614978792
469,0.03125329259776507
470,0.042410868312062866
471,0.03774818438812665
472,0.049492129723334416
473,0.0672363376819927
474,0.09897857877425484
475,0.11214362351353878
476,0.12753797387833635
477,0.18094839023658932
478,0.19552069816763568
479,0.23365131307292347
480,0.2572218449754625
481,0.30590266737282945
482,0.3605605294268055
483,0.39961000473573066
484,0.4627670343551935
485,0.47199088858265353
486,0.535547571434052
487,0.5788100430180371
488,0.6458157761228156
489,0.6662617892203195
490,0.75426299321676
491,0.7712481814893664
492,0.7637348773006888
493,0.8072361943912001
494,0.780713340015192
495,0.7935701288276288
496,0.8166625242817673
497,0.7921983815562926
498,0.7486013194343791
499,0.7408215484934317
500,0.7225799637487822
501,0.6829560706345859
502,0.6063286012800017
503,0.5577852773542722
504,0.5414728508168357
505,0.49348271137231675
506,0.4281472170916855
507,0.38436667008236636
508,0.33297199500214725
509,0.28080668149424814
510,0.24818887536027381
511,0.24078284946085438
512,0.1992703370468133
513,0.19154868096102318
514,0.13160257663023509
515,0.0885560132028804
516,0.08728635424766759
517,0.07749544650972937
518,0.07235209313227063
519,0.061228114796635064
520,0.03502352922977815
521,0.04292552655586229
522,0.018300627193397034
523,0.0
524,0.002690143206325237
525,0.019545719001145268
526,0.0
527,0.0
528,0.030105141587075175
529,0.0035660443527365995
530,0.030952202949130318
531,0.0029642943891569325
532,0.0
533,0.0
534,0.014910874214867628
535,0.0033175047949328333
536,0.0
537,0.005445772216160277
538,0.006072543896578542
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.049011154955058464
545,0.009918715997217284
546,0.010963320870739222
547,0.0
548,0.02106093524122325
549,0.0
550,0.020025795598493108
551,0.0
552,0.03356846705275766
553,0.00930735900585329
554,0.0
555,0.02927728274063101
556,0.027934464478130153
557,0.007058238414507837
558,0.016403517270714426
559,0.02340548932610699
560,0.0
561,0.006278658821305295
562,0.0
563,0.0
564,0.0
565,0.015155702134506701
566,0.008081052212936597
567,0.039042401336996616
568,0.014451237425068689
569,0.0
570,0.0
571,0.004218318810956557
572,0.04791717866573782
573,0.02076594309542412
574,0.0
575,0.007894053794906476
576,0.017624645663198407
577,0.014021298483850492
578,0.005687624570183327
579,0.032237386788549025
580,0.017978228529256717
581,0.0
582,0.005752442087368508
583,0.0
584,0.0394872826239383
585,0.0
586,0.019978069890908473
587,0.0
588,0.0
589,0.009317403291987648
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0015634465359177627
595,0.003962039402398136
596,0.0
597,0.0
598,0.016206195774761983
599,0.0
600,0.0
601,0.052447341463239365
602,0.009476736176941909
603,0.0043789638531922396
604,0.00569300868728039
605,0.026791521850317027
606,0.0
607,0.003818247540077812
608,0.0
609,0.0041629804876293685
610,0.0
611,0.0
612,0.0
613,0.0017452169464183796
614,0.0
615,0.0
616,0.0
617,0.008357928311570229
618,0.011648596499647411
619,0.0
620,0.009985516570102297
621,0.020291332815453207
622,0.0022414588192219346
623,0.0
624,0.0
625,0.0
626,0.030338874195068977
627,0.0
628,0.0
629,0.01516131159769568
630,0.0
631,0.0
632,0.01953953940718681
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.00493047380241043
639,0.0
640,0.014385699698798382
641,0.0009941971646770284
642,0.014895985429150578
643,0.00041860838948473147
644,0.0
645,0.0
646,0.006119911611542666
647,0.021267934676638307
648,0.045140047724320516
649,0.010922554441264637
650,0.0
651,0.007887466869296275
652,0.035929934630498525
653,0.0
654,0.006048388092064615
655,0.0
656,0.0
657,0.0
658,0.013765644531712645
659,0.021632468129746237
660,0.0
661,0.013659978269109672
662,0.0
663,0.0
664,0.0
665,0.009161388702521403
666,0.0
667,0.01520307381965357
668,0.0
669,0.0
670,0.01011703108659182
671,0.0011296939424202128
672,0.0
673,0.009661178225335168
674,0.0
675,0.0
676,0.005146259418685464
677,0.004653729798825058
678,0.0040572701648509514
679,0.02733680698143667
680,0.01185479173976368
681,0.0
682,0.0
683,0.010293509659326816
684,0.0025537395725833034
685,0.012832410639891073
686,0.01250561681114809
687,0.005985564458353585
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.004193206846929852
694,0.0
695,0.02652654891798135
696,0.006801531649060283
697,0.0
698,0.004550134153806251
699,0.006139322246076248
700,0.0031770349759054346
701,0.0
702,0.005877737670589735
703,0.0
704,0.015426649337702644
705,0.0
706,0.003706890660162843
707,0.0
708,0.0
709,0.015625736914988645
710,0.0
711,0.010054409860068057
712,0.0
713,0.0
714,0.0
715,0.034543916030883706
716,0.0024822061480768353
717,0.0
718,0.0
719,0.0051715174201443165
720,0.0
721,0.0
722,0.0033688954422210256
723,0.0047304703188428415
724,0.0
725,0.0
726,0.0
727,0.0
728,0.013513286669961573
729,0.0
730,0.0
731,0.02521674115960695
732,0.0
733,0.01801674255285022
734,0.01576550529486355
735,0.0
736,0.0
737,0.006446593632666708
738,0.004247976414312154
739,0.0
740,0.0058515840857988255
741,0.0
742,0.0010837738915633706
743,0.0
744,0.0
745,0.013448033219816365
746,0.0
747,0.0
748,0.0
749,0.014513640722002188
750,0.0
751,0.0
752,0.0031220244749274447
753,0.015855713205093522
754,0.000320803948663979
755,0.00540540212189549
756,0.015027399268150134
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0027637447518335614
763,0.0
764,0.0
765,0.016111875194620193
766,0.0
767,0.012455241984749958
768,0.019543142069243378
769,0.009981959066168118
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.03449070279449012
778,0.0
779,0.0
780,0.003879451995886736
781,0.022080114497885734
782,0.0
783,0.010289440773089143
784,0.008091418245829598
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.00038879123786072627
793,0.017606519216307685
794,0.013550954563975
795,0.0
796,0.002483633747973821
797,0.0
798,0.0137009571981541
799,0.0
800,0.0
801,0.007182581921132052
802,0.0
803,0.0003768934967180702
804,0.003721002208568303
805,0.01838027644193961
806,0.0
807,0.0
808,0.0
809,0.013734026794227352
810,0.0
811,0.0
812,0.0
813,0.0027770403990105426
814,0.0002341607267263642
815,0.0
816,0.0
817,0.0
818,0.004612536488392316
819,0.04032832399428888
820,0.0
821,0.00020492696356102047
822,0.0
823,0.0
824,0.0
825,0.01009542505697172
826,0.0
827,0.0
828,0.0
829,0.012474468633607964
830,0.02778501351798189
831,0.0
832,0.019235498358649343
833,0.0
834,0.0
835,0.009090251845578084
836,0.010367129662217865
837,0.004881229091441999
838,0.02667125946003221
839,0.008048476763775026
840,0.01431632684247505
841,0.0
842,0.02905094396771395
843,0.039222316292145835
844,0.0
845,0.009363486312238815
846,0.03564183699069886
847,0.02047020063141216
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.018848017214549442
857,0.0
858,0.012639324520445337
859,0.0
860,0.021636556516470118
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.00758128071531631
868,0.03044769778805913
869,0.0
870,0.0
871,0.0
872,0.01862023303492926
873,0.02088606920932129
874,0.0
875,0.0
876,0.002916882934384708
877,0.030513089539005847
878,0.0
879,0.0
880,0.0
881,0.004378740107300074
882,0.01289191245391354
883,0.0
884,0.000139801308198418
885,0.00038610233946610403
886,0.0158150930416282
887,0.0014424005314465616
888,0.0
889,0.013209683638136382
890,0.0
891,0.0
892,0.0023653051348129918
893,0.013128166477893714
894,0.0
895,0.018188569329538905
896,0.0
897,0.001059284682726025
898,0.014061834149682035
899,0.0
900,0.0
901,0.00947413200204122
902,0.0
903,0.0
904,8.664017623550895e-06
905,0.0
906,0.0
907,0.01735274424876209
908,0.0
909,0.02976526559116234
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0038658471452221012
917,0.0
918,0.005213069308963029
919,0.0
920,0.015754453578680296
921,0.0
922,0.0
923,0.0
924,0.0
925,0.007345613273715552
926,0.0
927,0.030481057513075713
928,0.0
929,0.0
930,0.0
931,0.0
932,0.014738004298692282
933,0.010623712464518527
934,0.01826864893255524
935,0.009283141283017238
936,0.0031311591297648006
937,0.007977759865165744
938,0.032570356026702156
939,0.0
940,0.0
941,0.008607744283484818
942,0.03337733600919597
