Wavelength,Intensity
380,0.0
381,0.0
382,0.0005380575536192688
383,0.0012470540035911964
384,0.0
385,0.0
386,0.013943436680813307
387,0.0
388,0.03212551465052348
389,0.021919308310390365
390,0.015135064148436144
391,0.014697150118110087
392,0.0
393,0.03115584573601805
394,0.011850144691845406
395,0.000615903559512358
396,0.006447590060977377
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0015613170625047087
402,0.0
403,0.0026075275815356813
404,0.005245758152895709
405,0.0
406,0.006473010778970334
407,0.007891860731486185
408,0.0
409,0.005265555448762231
410,0.00746127097360959
411,0.006836849358256044
412,0.035071486340311014
413,0.010730853174557893
414,0.0
415,0.0
416,0.0
417,0.002083230434507991
418,0.0
419,0.0
420,0.0
421,0.0
422,0.021127729760061213
423,0.0
424,0.0018561879686252432
425,0.012772966298421255
426,0.0
427,0.0
428,0.012845767144718153
429,0.0
430,0.004595194895617486
431,0.0
432,0.0
433,0.001461967655725973
434,0.0
435,0.0
436,0.0
437,0.0
438,0.006630187095011657
439,0.0
440,0.01510917587453475
441,0.010041704800488079
442,0.01838103136895371
443,0.009058745292293552
444,0.0
445,0.0044329996325477815
446,0.0
447,0.005242018165678276
448,0.016235645802062833
449,0.005433871776948919
450,0.00314754512370175
451,0.017910216500419036
452,0.0
453,0.0
454,0.03521437407864668
455,0.0
456,0.0
457,0.02541839392400381
458,0.0
459,0.01226408639044384
460,0.0010101050425836968
461,0.025689184228277664
462,0.0
463,0.0
464,0.0
465,0.0
466,0.021832987902211522
467,0.014340750175444972
468,0.0
469,0.0
470,0.0166286324920847
471,0.0
472,0.011951441705683545
473,0.0131128439594053
474,0.0
475,0.007898318504481814
476,0.009291457498932206
477,0.0
478,0.025383740818408163
479,0.002610705561622158
480,0.0
481,0.0152415950061706
482,0.0
483,0.021684152949176565
484,0.0
485,0.005981485095471156
486,0.028305358849924585
487,0.03243253620116691
488,0.017880134021826512
489,0.0
490,0.0013397602342358306
491,0.0
492,0.0
493,0.0
494,0.016531435769255007
495,0.002023411824054829
496,0.0
497,0.0
498,0.0036271081031600655
499,0.0
500,0.009876929658980979
501,0.0
502,0.0
503,0.0054571482378083696
504,0.0
505,0.0
506,0.017935074070156425
507,0.007575937400627656
508,0.012174443456903224
509,0.0
510,0.0015306645955902476
511,0.0
512,0.014505740449703604
513,0.005081340037444557
514,0.01751228154684143
515,0.0
516,0.009630821334397499
517,0.03389082646021315
518,0.0
519,0.00029623444107401714
520,0.01083684522710322
521,0.0
522,0.0
523,0.00962887704092883
524,0.004892323111156148
525,0.0022604742545718867
526,0.0
527,0.0
528,0.004645752663486274
529,0.0
530,0.0
531,0.027798644955000937
532,0.007983877693790699
533,0.017233470834212925
534,0.0
535,0.007797457636054599
536,0.017937019592370533
