Wavelength,Intensity
380,0.031465896974710486
381,0.04687410824157079
382,0.04597333818791858
383,0.07353040080625634
384,0.08715984377789723
385,0.08146269365575905
386,0.10499587845771341
387,0.10176412797995449
388,0.08483023491874991
389,0.07733949174515647
390,0.09329359309168767
391,0.12142649686869762
392,0.13732975641683032
393,0.11080638738076133
394,0.12930933697394137
395,0.1371431346061904
396,0.15976797615075328
397,0.1598951759574187
398,0.18360818690985942
399,0.2077557105276165
400,0.19137292114728213
401,0.21675591803699604
402,0.22154528854912287
403,0.25508869407765605
404,0.26789972301974513
405,0.2637851300317502
406,0.27526686809998574
407,0.2666727142901953
408,0.3007196551177572
409,0.32034491610620053
410,0.3289668974574966
411,0.341288778499201
412,0.3663233765156339
413,0.35862522588096807
414,0.37606284405134127
415,0.40998994775975134
416,0.4213054352471534
417,0.43619063753096743
418,0.4899332094209825
419,0.45647950042474733
420,0.4733425196077117
421,0.505981779540684
422,0.508113716506041
423,0.5321256149590257
424,0.5620731862376563
425,0.5825743578811059
426,0.5945799331287538
427,0.5901216426590618
428,0.6397461837999001
429,0.6256721851669202
430,0.6121405157557853
431,0.6847693802220202
432,0.6508306977379645
433,0.688376851692293
434,0.6824334622598084
435,0.6984362799159686
436,0.6985418772684
437,0.7243167891239242
438,0.7463585125391946
439,0.7414045892879746
440,0.766313860884296
441,0.7875183897203089
442,0.7610590033659314
443,0.7784071002227805
444,0.7949792792540921
445,0.7989095156337485
446,0.7894222383611176
447,0.7877878547743404
448,0.7964619532518517
449,0.8216535452725848
450,0.7836748620512585
451,0.8169271494567618
452,0.770542506986994
453,0.7965278487045392
454,0.7574961152042922
455,0.8011961079456057
456,0.7812709155501332
457,0.7868389254796077
458,0.7597465247690294
459,0.7416603039403658
460,0.7568752268913491
461,0.7224497904573692
462,0.7254132157570541
463,0.7412404513147702
464,0.7136989311794742
465,0.7322241834888721
466,0.688986354517475
467,0.6809143443074486
468,0.6642310526918398
469,0.6350831267839242
470,0.6300318460078176
471,0.6330973350351515
472,0.5873988180609193
473,0.5879578308861007
474,0.6032816654967111
475,0.553323894818892
476,0.5490065353237519
477,0.5573327842808076
478,0.5207076275104239
479,0.5149405408433264
480,0.4837984835952688
481,0.46269355327317085
482,0.48198197033110973
483,0.43061246770524264
484,0.41894832987696484
485,0.38683796588989267
486,0.3855864772034307
487,0.35846130208381705
488,0.35777346400219534
489,0.3439357133442339
490,0.3211878340757079
491,0.31905292471064384
492,0.3184046237993276
493,0.28056578502514806
494,0.2760807474249202
495,0.2612409584800843
496,0.23978578913676704
497,0.2292592633947127
498,0.22896716433424116
499,0.21685058569157675
500,0.19341588896989684
501,0.17138982975589134
502,0.16978793095113273
503,0.17942573512992127
504,0.15737287221650803
505,0.13099494462415534
506,0.1511998415641919
507,0.11563229457007738
508,0.10742203344814295
509,0.08590521028595086
510,0.10916714950808601
511,0.0939387102223173
512,0.0612960728316838
513,0.07087693230624424
514,0.06270341778511418
515,0.08761152511300094
516,0.06969531396228502
517,0.08899665944395924
518,0.07680320830777622
519,0.06597062820693687
520,0.03567916151408872
521,0.050506338906182384
522,0.056499022711426074
523,0.0413587265638227
524,0.04267688084845285
525,0.04345479636384433
526,0.0
527,0.043727313999106315
528,0.004204282319710366
529,0.0
530,0.026777067781568697
531,0.0
532,0.012403636656580525
533,0.010435900677899075
534,0.04049779931802952
535,0.028518628207448438
536,0.009898582261486353
537,0.017802850175793954
538,0.046967780441541165
539,0.03243707625620998
540,0.031024733962346614
541,0.0
542,0.03628527547493915
543,0.0
544,0.020618331637699494
545,0.004073915790916949
546,0.006864200180806577
547,0.0
548,0.0
549,0.0
550,0.021997664978608993
551,0.0
552,0.0
553,0.010329729179815308
554,0.007524529770681854
555,0.0
556,0.004630948263339587
557,0.006703169298694337
558,0.0046326739763463505
559,0.0
560,0.010932132790727725
561,0.0017653324589889203
562,0.007464700862116817
563,0.0
564,0.0
565,0.003972370345409051
566,0.018904742244401095
567,0.0
568,0.011985002366049106
569,0.0
570,0.007320150985080779
571,0.0
572,0.0
573,0.01711786316553695
574,0.0
575,0.0
576,0.0
577,0.0
578,0.02067966901307883
579,0.0
580,0.013526910905093836
581,0.0034218553702609375
582,0.019966607757573467
