Wavelength,Intensity
380,0.0
381,0.011238125915473846
382,0.0
383,0.004074086966986756
384,0.0
385,0.0
386,0.0
387,0.001038021398928019
388,0.04442349048736449
389,0.029813913885312033
390,0.0
391,0.01595708970631549
392,0.0070244877629194674
393,0.0
394,0.010007508248275456
395,0.0
396,0.0
397,0.0
398,0.0
399,0.00764238806508899
400,0.0
401,0.004128292407624967
402,0.00048452066183617745
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.010435519380093482
409,0.0150455630939816
410,0.0
411,0.011014367980359588
412,0.01263932180399047
413,0.0
414,0.03673394852114985
415,0.007568276730416084
416,0.010658561680289972
417,0.0
418,0.0
419,0.0
420,0.03345371707538355
421,0.0
422,0.017025804351621508
423,0.0016109074132706713
424,0.0
425,0.0030454700434633785
426,0.024543401289111345
427,0.0
428,0.02598331420315267
429,0.0
430,0.0
431,0.02294683211651228
432,0.0023372176011073353
433,0.0
434,0.0
435,0.0
436,0.03077459492944428
437,0.02526022296783368
438,0.0
439,0.01505153217469818
440,0.021671735525628948
441,0.0
442,0.01897005293944495
443,0.035201720765954576
444,0.0
445,0.007910715780053595
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.020694335558733977
452,0.0
453,0.015925471378582055
454,0.0036074317087278905
455,0.0
456,0.018643190118692594
457,0.0
458,0.026727858074252042
459,0.012788767306836752
460,0.0
461,0.006679736768042208
462,0.009535484552988187
463,0.005379983620977751
464,0.0
465,0.0
466,0.0
467,0.01429677897347772
468,0.0
469,0.03730424224632396
470,0.0
471,0.010731853409779989
472,0.0
473,0.012102503529948893
474,0.003486940282138495
475,0.008523746717279436
476,0.0
477,0.014866407452581663
478,0.026601338711728293
479,0.0
480,0.0
481,0.0004488284346475242
482,0.0
483,0.0056293060909294226
484,0.020539298084992517
485,0.012274888448034744
486,0.0
487,0.020591572345379283
488,0.0
489,0.0
490,0.0
491,0.007531431321266052
492,7.489837938576902e-06
493,0.018570334740244207
494,0.0
495,0.0
496,0.0
497,0.03770881720116979
498,0.00467426996963785
499,0.0
500,0.029946044959987372
501,0.004958266748207993
502,0.021327932634203656
503,0.020055547247216886
504,0.005173337678091299
505,0.0
506,0.0007411612103763826
507,0.0
508,0.011977217174101856
509,0.028768647986869837
510,0.0
511,0.012213668524962354
512,0.004178784319609885
513,0.0
514,0.0
515,0.005146114316412366
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.013405890011838872
523,0.0
524,0.019140764440861005
525,0.0
526,0.0
527,0.0
528,0.007609130739818692
529,0.022688756433929005
530,0.0
531,0.0
532,0.003041876747020764
533,0.0
534,0.0
535,9.349679825360535e-05
536,0.0
537,0.0
538,0.028731654284845892
539,0.0
540,0.0
541,0.01540496216961984
542,0.0
543,0.017497067833652496
544,0.018206744537096458
545,0.0
546,0.01373555367424179
547,0.0
548,0.014071375691476025
549,0.0
550,0.01333042504403144
551,0.0
552,0.0
553,0.0006947609308758236
554,0.0
555,0.0
556,0.008948131559992962
557,0.031763514152767215
558,0.0
559,0.005129852414784401
560,0.021047031203486728
561,0.0148792138518416
562,0.011196853543895654
563,0.04692631766350236
564,0.03698560735713562
565,0.025245870843529278
566,0.04159667806312238
567,0.061028826979836144
568,0.09358322243358068
569,0.055243419956823206
570,0.1301101014700849
571,0.16387095864224394
572,0.16229340590048646
573,0.19248972140579398
574,0.23096279355352356
575,0.29370155097382544
576,0.3233255635349075
577,0.3968784054074423
578,0.45532788173883865
579,0.510355996400571
580,0.5519659398907558
581,0.5886917938766988
582,0.6608839242949627
583,0.6796070700044967
584,0.7207464037690747
585,0.7969690885835067
586,0.8608217306349778
587,0.8541557590789218
588,0.8925083781288252
589,0.8869474492431857
590,0.8773622733895124
591,0.8773255155817559
592,0.9122926450315687
593,0.8331686751511733
594,0.8313915833290597
595,0.8051731227961536
596,0.7289940579582371
597,0.6978548995231953
598,0.637582689579216
599,0.5511338012626177
600,0.5599749011144249
601,0.4816624446281139
602,0.42948652687581695
603,0.38810850102602235
604,0.31877983068883686
605,0.3234759030425972
606,0.26950947867776365
607,0.21028317243803815
608,0.1974703189043343
609,0.15983510862551528
610,0.1378398026802289
611,0.05146412964114165
612,0.1020532800402143
613,0.07374319181355901
614,0.03912844779499451
615,0.05266577767141259
616,0.03912605969323987
617,0.03791186083314242
618,0.018220570401724253
619,0.0
620,0.0
621,0.0
622,0.02878843443759434
623,0.028284388505801183
624,0.0
625,0.0
626,0.022292155922686525
627,0.007764999698629644
628,0.031830629793543855
629,0.0
630,0.013403746543672865
631,0.019270004089905205
632,0.01897905838869914
633,0.0001280472519373366
634,0.0
635,0.0
636,0.022913538728344316
637,0.0066433777271100985
638,0.0
639,0.010119803183004981
640,0.0
641,0.0
642,0.0
643,0.0
644,0.008509989623128857
645,0.0
646,0.0
647,0.0026171621830956295
648,0.007628644107602258
649,0.0
650,0.0
651,0.0
652,0.04808504605334389
653,0.0
654,0.0014753168890011888
