Wavelength,Intensity
380,0.0
381,0.02109261998168634
382,0.00847976003800693
383,0.0
384,0.0036803840245328867
385,0.0
386,0.0
387,0.0
388,0.013164846424889836
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.023324036822627802
396,0.0
397,0.0
398,0.0
399,0.009463101708184232
400,0.0040655169929095306
401,0.016405492931806355
402,0.025191219759593472
403,0.023811937288381928
404,0.011342502127234878
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.016873362094331292
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.03215310577553065
417,0.01247247726692126
418,0.0
419,0.02431874960117499
420,0.0
421,0.023022751133295504
422,0.0
423,0.0
424,0.0
425,0.0
426,0.026592622064955468
427,0.015320713118872481
428,0.0
429,0.0022624019462821787
430,0.0
431,0.03203581646074592
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.012557393357879807
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.01171681301847997
447,0.007525410340397908
448,0.00743258732794116
449,0.013140694973475904
450,0.0
451,0.008181146985807209
452,0.0
453,0.0
454,0.013277467441513278
455,0.03498628954926338
456,0.0
457,0.0
458,0.009041812687935283
459,0.010665158677235892
460,0.0
461,0.01208128311963135
462,0.0
463,0.015553908783300251
464,0.0
465,0.0
466,0.0
467,0.030402270389005632
468,0.0
469,0.008488018442667958
470,0.0
471,0.0
472,0.0
473,0.022661529081993134
474,0.0
475,0.0
476,0.0032614805632802603
477,0.010031894562312642
478,0.0
479,0.0
480,0.0
481,0.021789249521390115
482,0.010675659013452481
483,0.01156116544777872
484,0.03410243866865472
485,0.043105756094756975
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0021653394666256267
492,0.0
493,0.011012684724040312
494,0.0
495,0.03849011216498075
496,0.0
497,0.0012938614022535494
498,0.011017480995758451
499,0.0
500,0.0
501,0.008387586080082297
502,0.0
503,0.019663626192824815
504,0.0
505,0.0013579466676853261
506,0.03167188800915436
507,0.0
508,0.0030738459604336987
509,0.0
510,0.0031510174528277335
511,0.05861874970631086
512,0.0009419330448036321
513,0.0
514,0.0009174581460374724
515,0.014047860945225072
516,0.004018832991085148
517,0.028425192386008286
518,0.0
519,0.0
520,0.0
521,0.0
522,0.009431018770578083
523,0.0
524,0.0
525,0.0
526,0.004004710685582864
527,0.0005272041959899901
528,0.0
529,0.0
530,0.0
531,0.03207995062129008
532,0.0
533,0.007848244645690736
534,0.0
535,0.007006168790655163
536,0.0
537,0.01605027986260973
538,0.00792683442197918
539,0.00020566201599937412
540,0.009798803433338882
541,0.0
542,0.0
543,0.010007433895384076
544,0.0074708449433414075
545,0.01270360894936361
546,0.01060968831177355
547,0.013303621295825224
548,0.017735117250584107
549,0.0
550,0.002644494049077947
551,0.021246688939982307
552,0.04868514621156999
553,0.0
554,0.0
555,0.0
556,0.0
557,0.02090244429677469
558,0.02351546342716493
559,0.003534080721009571
560,0.0
561,0.0
562,0.025150269094459745
563,0.0
564,0.0
565,0.023325169647343245
566,0.0
567,0.019844234130659187
568,0.03150349096900003
569,0.007328500708078989
570,0.0
571,0.0
572,0.039132009439641464
573,0.0
574,0.017515776120069763
575,0.0
576,0.0
577,0.0035536697542287326
578,0.012325694369814389
579,0.0
580,0.0
581,0.010587893419548869
582,0.0
583,0.0
584,0.0
585,0.0021624936816380044
586,0.0
587,0.0
588,0.007435507473280569
589,0.007246721344922956
590,0.0
591,0.0
592,0.015322234769000033
593,0.0
594,0.0
595,0.01044272493438984
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.04168020576704791
603,0.0
604,0.0
605,0.001989736951384863
606,0.0
607,0.028147501551610693
608,0.0
609,0.0
610,0.02169772441300962
611,0.030060567126586207
612,0.0
613,0.0030641613311937015
614,0.015471317239684639
615,0.0
616,0.0
617,0.0269587133631323
618,0.002105015814183434
619,0.03707910054976928
620,0.010265173489144163
621,0.013255451793735865
622,0.0003987883570257075
623,0.0
624,0.009772119869235277
625,0.0
626,0.0
627,0.0005427544809179937
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.035990256643073454
634,0.01689752628403156
635,0.0
636,0.0
637,0.0
638,0.0
639,0.006183144222606425
640,0.005571300621950254
641,0.015834424472170493
642,0.022296137371061505
643,0.018503294960490076
644,0.0
645,0.0
